OPER_DT,PVN,BOR,ADMD,AMT_IND,LCLS_10_P,LCLS_20_P,LCLS_30_P,LCLS_40_P,LCLS_50_P,LCLS_60_P,LCLS_70_P,LCLS_80_P
2019-04-19,대구광역시,수성구,고산1동,0.960201863,0.30155641,0.201600428,0.402084727,0.043856076,0.041037142,0.003454675,0.002287652,0.00412289
2019-04-19,대구광역시,수성구,고산2동,0.987586031,0.396305541,0.195548824,0.354657714,0.009176278,0.040409961,0.0,0.002485026,0.001416656
2019-04-19,대구광역시,수성구,고산3동,0.771617531,0.380113828,0.230924154,0.309460578,0.01630064,0.03985184,0.016057461,0.004803383,0.002488116
2019-04-19,대구광역시,수성구,두산동,0.78127872,0.23214008,0.20843951,0.399449853,0.050353691,0.091710813,0.012754987,0.002638081,0.002512985
2019-04-19,대구광역시,수성구,만촌1동,1.290290322,0.378912246,0.215932051,0.320818833,0.024516771,0.034646301,0.011515567,0.00989141,0.003766821
2019-04-19,대구광역시,수성구,만촌3동,1.014658095,0.383802062,0.215155626,0.334256829,0.006025254,0.036936476,0.009729172,0.011238413,0.002856168
2019-04-19,대구광역시,수성구,범물1동,0.802941338,0.4046632,0.146631365,0.390286983,0.012239707,0.030577244,0.010405147,0.002750832,0.002445521
2019-04-19,대구광역시,수성구,범물2동,0.91247369,0.342436108,0.241081018,0.332733478,0.029615037,0.035848723,0.000828475,0.009952357,0.007504804
2019-04-19,대구광역시,수성구,범어1동,1.501460626,0.309987007,0.174037257,0.384617044,0.010167146,0.084653331,0.010056739,0.025827306,0.00065417
2019-04-19,대구광역시,수성구,범어2동,1.252091584,0.387642174,0.214877398,0.33000389,0.018580252,0.045053791,0.000980246,0.001881572,0.000980677
2019-04-19,대구광역시,수성구,범어3동,0.923819593,0.303204968,0.235749019,0.343018754,0.022043824,0.0634003,0.004102019,0.024902807,0.003578308
2019-04-19,대구광역시,수성구,범어4동,1.136281511,0.392863988,0.22723988,0.314321857,0.015525122,0.038081139,0.002476796,0.003455413,0.006035805
2019-04-19,대구광역시,수성구,수성1가동,0.766892771,0.406388386,0.18262308,0.359567793,0.011437471,0.026924951,0.0,0.010241433,0.002816887
2019-04-19,대구광역시,수성구,수성2.3가동,1.211312857,0.364122987,0.190511598,0.382045802,0.030745968,0.023049223,0.000810418,0.0,0.008714003
2019-04-19,대구광역시,수성구,수성4가동,0.875060072,0.323665094,0.258639585,0.370156316,0.004434259,0.026499416,0.011107244,0.0,0.005498086
2019-04-19,대구광역시,수성구,중동,0.868564202,0.341401135,0.16286424,0.353761458,0.029242362,0.065544568,0.022535634,0.013526602,0.011124001
2019-04-19,대구광역시,수성구,지산1동,0.692296644,0.362004093,0.188259538,0.343452596,0.03251145,0.047437633,0.015245036,0.006977013,0.004112641
2019-04-19,대구광역시,수성구,지산2동,0.703906053,0.394053267,0.202353696,0.33791826,0.022730469,0.030191373,0.004849153,0.006973534,0.000930248
2019-04-19,대구광역시,수성구,황금1동,0.963106916,0.345017797,0.241461476,0.350548117,0.008060004,0.038928652,0.0,0.012568807,0.003415148
2019-04-19,대구광역시,수성구,황금2동,0.956199587,0.306812894,0.203300779,0.359760031,0.042697482,0.070175664,0.003573013,0.009100589,0.004579546
2019-04-19,대구광역시,중구,남산1동,1.140150955,0.373862478,0.179649083,0.369694345,0.018389086,0.048017828,0.005349522,0.004326788,0.00071087
2019-04-19,대구광역시,중구,남산4동,0.753809236,0.43733229,0.153504191,0.314115761,0.053890577,0.032820588,0.0,0.006512829,0.001823764
2019-04-19,대구광역시,중구,동인동,0.800300873,0.375017036,0.168247517,0.345781431,0.033304456,0.068234292,0.002422891,0.006532224,0.000460154
2019-04-19,대구광역시,중구,삼덕동,1.05211923,0.365237715,0.173429074,0.367407112,0.037564384,0.048150136,0.0,0.007278026,0.000933554
2019-04-19,대구광역시,중구,성내1동,1.480220266,0.299380996,0.209703665,0.352575955,0.069220033,0.064785863,0.0,0.003250055,0.001083433
2019-04-19,대구광역시,중구,성내2동,1.048399899,0.323138145,0.202401274,0.37333969,0.010795673,0.076244077,0.005418782,0.006960996,0.001701363
2019-04-19,대구광역시,중구,성내3동,1.024024459,0.408328882,0.202410626,0.331869711,0.006837559,0.042063617,0.003599909,0.004074483,0.000815213
2019-04-19,서울특별시,노원구,공릉1동,0.857468846,0.339582492,0.229448809,0.364240372,0.018082369,0.038016598,0.005265332,0.002300227,0.003063801
2019-04-19,서울특별시,노원구,공릉2동,0.862929049,0.305677499,0.2289802,0.365429404,0.028713508,0.048651585,0.008939252,0.008150564,0.005457988
2019-04-19,서울특별시,노원구,상계10동,1.003329471,0.31469506,0.20029686,0.410801573,0.014896124,0.035789734,0.011814143,0.009690482,0.002016025
2019-04-19,서울특별시,노원구,상계1동,0.8013387,0.272066285,0.234504908,0.40472642,0.027094876,0.042563801,0.007477505,0.004832616,0.006733588
2019-04-19,서울특별시,노원구,상계2동,1.423511269,0.294265271,0.231922533,0.383818725,0.030069727,0.044366719,0.006122803,0.004689462,0.004744759
2019-04-19,서울특별시,노원구,상계3.4동,0.906354721,0.373744132,0.207612659,0.345436456,0.014198818,0.042526154,0.007468484,0.001733074,0.007280223
2019-04-19,서울특별시,노원구,상계5동,0.863673131,0.339085637,0.188776734,0.361790588,0.049666088,0.044015901,0.011570463,0.000189437,0.004905151
2019-04-19,서울특별시,노원구,상계6.7동,1.137716758,0.257586653,0.278018751,0.374246925,0.027055239,0.044800091,0.007678147,0.004731658,0.005882537
2019-04-19,서울특별시,노원구,상계9동,1.094092376,0.314755371,0.252395946,0.366440628,0.015571349,0.029320567,0.007717238,0.002422597,0.011376304
2019-04-19,서울특별시,노원구,월계1동,1.060562241,0.320443015,0.20357317,0.37408303,0.047830548,0.041323665,0.002936402,0.007081395,0.002728775
2019-04-19,서울특별시,노원구,월계2동,1.147384427,0.348722835,0.228463683,0.366884679,0.009131748,0.025798364,0.009780251,0.007255702,0.003962738
2019-04-19,서울특별시,노원구,월계3동,1.115124307,0.247232566,0.267836396,0.411644998,0.016053555,0.034144251,0.011771219,0.00578134,0.005535675
2019-04-19,서울특별시,노원구,중계1동,0.955771929,0.265437804,0.206717596,0.395849694,0.091542385,0.032388288,0.001214663,0.001874254,0.004975317
2019-04-19,서울특별시,노원구,중계2.3동,1.677103976,0.312243448,0.219941363,0.410922288,0.011179733,0.030763713,0.003970242,0.006895894,0.004083317
2019-04-19,서울특별시,노원구,중계4동,0.954717902,0.336809409,0.214800638,0.381704284,0.013674109,0.029616206,0.010694616,0.004729974,0.007970766
2019-04-19,서울특별시,노원구,중계본동,1.39772434,0.30383433,0.255644433,0.376063546,0.010543778,0.030936982,0.002458558,0.012011031,0.008507342
2019-04-19,서울특별시,노원구,하계1동,1.507055821,0.309170253,0.24186771,0.37076628,0.023815103,0.043065223,0.002888586,0.005798096,0.002628749
2019-04-19,서울특별시,노원구,하계2동,1.548463076,0.329596617,0.279809839,0.333025185,0.012869686,0.028015786,0.004853419,0.00266279,0.009166679
2019-04-19,서울특별시,중구,광희동,1.984347276,0.272018711,0.220653789,0.329630872,0.091161106,0.054913935999999997,0.004131109,0.017153258,0.010337219
2019-04-19,서울특별시,중구,다산동,1.492622355,0.284133936,0.217043803,0.399038749,0.022382052,0.054412167,0.005933811,0.015767096,0.001288386
2019-04-19,서울특별시,중구,동화동,0.742581047,0.342378674,0.217862597,0.373989616,0.018008755,0.036951179,0.002809732,0.003701953,0.004297494
2019-04-19,서울특별시,중구,명동,1.90814095,0.240200613,0.197951692,0.410917724,0.054539543,0.065951988,0.00703008,0.018926426,0.004481934
2019-04-19,서울특별시,중구,소공동,2.403340054,0.229460934,0.208348814,0.374536597,0.095462243,0.068100501,0.003908836,0.018644205,0.001537869
2019-04-19,서울특별시,중구,신당5동,0.995633782,0.239671667,0.214398599,0.373833697,0.06866031,0.061756316,0.021047693,0.014790711,0.005841007
2019-04-19,서울특별시,중구,신당동,2.08831143,0.284337701,0.23027332,0.389200931,0.038729237,0.041422621,0.003887391,0.010366224,0.001782575
2019-04-19,서울특별시,중구,약수동,1.352180895,0.296038681,0.273573717,0.33013067,0.049792426,0.031151888,0.008920335,0.006897306,0.003494976
2019-04-19,서울특별시,중구,을지로동,1.9236738,0.281203673,0.243192591,0.318922641,0.047292475,0.073927778,0.005333273,0.027609515,0.002518054
2019-04-19,서울특별시,중구,장충동,1.082120105,0.334735975,0.241928508,0.316028455,0.033614494,0.058545278,0.004587161,0.009389687,0.001170442
2019-04-19,서울특별시,중구,중림동,1.08791725,0.334189926,0.21356491,0.373503454,0.016350546,0.052125943,0.001060422,0.008505461,0.000699337
2019-04-19,서울특별시,중구,청구동,1.4563254,0.336831001,0.172538362,0.376792292,0.046944515,0.052496909,0.010890849,0.002292147,0.001213926
2019-04-19,서울특별시,중구,필동,1.53854702,0.316115491,0.217824711,0.354072033,0.04150306,0.050558444,0.00316077,0.013922146,0.002843344
2019-04-19,서울특별시,중구,황학동,1.060085985,0.306748216,0.226915441,0.369534783,0.027262575,0.046114997,0.004651536,0.00965428,0.009118172
2019-04-19,서울특별시,중구,회현동,1.662722347,0.279947355,0.214233058,0.400110829,0.017721368,0.064536332,0.002606047,0.018759984,0.002085027
2019-04-20,대구광역시,수성구,고산1동,1.119629838,0.280362157,0.196852029,0.444857689,0.021379734,0.0412122,0.000921753,0.00789139,0.006523048
2019-04-20,대구광역시,수성구,고산2동,1.319899176,0.330416167,0.218931091,0.357170997,0.016128828,0.062312708,0.002938167,0.006173342,0.005928699
2019-04-20,대구광역시,수성구,고산3동,0.861421445,0.311323227,0.197257891,0.421554186,0.015662522,0.034313501,0.00578416,0.007407988,0.006696525
2019-04-20,대구광역시,수성구,두산동,1.819794962,0.16910196,0.255709963,0.4603117,0.005886364,0.07020434,0.006096443,0.00178033,0.0309089
2019-04-20,대구광역시,수성구,만촌1동,1.532570604,0.325819399,0.234824564,0.361499987,0.011578663,0.038400585,0.007962687,0.009416758,0.010497358
2019-04-20,대구광역시,수성구,만촌3동,1.052765037,0.327770492,0.222110693,0.369398199,0.003892468,0.051635077,0.013536185,0.01035102,0.001305867
2019-04-20,대구광역시,수성구,범물1동,0.939270367,0.356839338,0.171821711,0.42514232,0.007148124,0.027309638,0.005393574,0.003423154,0.002922142
2019-04-20,대구광역시,수성구,범물2동,1.050635386,0.289365376,0.199851469,0.427788171,0.018382398,0.043890693,0.000411159,0.009344613,0.010966121
2019-04-20,대구광역시,수성구,범어1동,1.410357537,0.2803628,0.192897521,0.400169991,0.007858249,0.083551661,0.014179689,0.016879634,0.004100455
2019-04-20,대구광역시,수성구,범어2동,1.447506569,0.40475726,0.202971385,0.328109828,0.01169917,0.038116494,0.003984776,0.009682162,0.000678926
2019-04-20,대구광역시,수성구,범어3동,1.125408624,0.262995655,0.233521149,0.394034792,0.022106679,0.060036561,0.007153196,0.016225596,0.003926373
2019-04-20,대구광역시,수성구,범어4동,1.308956093,0.354421983,0.212289071,0.375482581,0.008192677,0.030483415,0.002002654,0.013375598,0.003752021
2019-04-20,대구광역시,수성구,수성1가동,0.783531485,0.324772373,0.193189242,0.412994479,0.02190219,0.033449172,0.005922578,0.004594351,0.003175615
2019-04-20,대구광역시,수성구,수성2.3가동,1.505199396,0.3030807,0.235074696,0.402911806,0.005740529,0.027231101,0.005087625,0.003913834,0.016959708
2019-04-20,대구광역시,수성구,수성4가동,0.960044191,0.312424984,0.130333249,0.450499733,0.008233077,0.084497314,0.002761607,0.006341011,0.004909024
2019-04-20,대구광역시,수성구,중동,0.778885561,0.246900074,0.169981619,0.47852664,0.027928794,0.051864854,0.004100882,0.01368455,0.007012586
2019-04-20,대구광역시,수성구,지산1동,0.776808827,0.320109528,0.21047157,0.397864991,0.012532952,0.033349747,0.011629857,0.010527402,0.003513953
2019-04-20,대구광역시,수성구,지산2동,0.785174082,0.293422277,0.214954955,0.40192559,0.036355134,0.034343809,0.003292758,0.008960869,0.006744607
2019-04-20,대구광역시,수성구,황금1동,1.220192165,0.313120391,0.251896245,0.379429218,0.009527395,0.029781148,0.0,0.009422072,0.006823531
2019-04-20,대구광역시,수성구,황금2동,1.055589094,0.277336924,0.200026559,0.406615109,0.03050354,0.066379647,0.005924617,0.009542613,0.003670991
2019-04-20,대구광역시,중구,남산1동,1.500663626,0.344319138,0.187607564,0.386844956,0.023730123,0.037148809,0.004522251,0.013296346,0.002530813
2019-04-20,대구광역시,중구,남산4동,0.865614872,0.386429306,0.189471215,0.344147986,0.010774313,0.034309126,0.0,0.022116287,0.012751767
2019-04-20,대구광역시,중구,동인동,0.758943295,0.33338041,0.18239558,0.38202995,0.021846332,0.064636484,0.008208338,0.003912781,0.003590125
2019-04-20,대구광역시,중구,삼덕동,1.281583804,0.276907539,0.192494893,0.403830078,0.021740742,0.076108188,0.01275499,0.012141109,0.004022459
2019-04-20,대구광역시,중구,성내1동,1.748849049,0.232116892,0.167184695,0.458389184,0.025755636,0.103222002,0.0,0.009787039,0.003544552
2019-04-20,대구광역시,중구,성내2동,1.153554153,0.251594643,0.190563992,0.457040456,0.011910669,0.069701012,0.005408522,0.011149079,0.002631628
2019-04-20,대구광역시,중구,성내3동,1.266813395,0.285804893,0.249126091,0.388558052,0.010428082,0.041612587,0.010714092,0.005657123,0.00809908
2019-04-20,서울특별시,노원구,공릉1동,0.831994021,0.283965263,0.214133787,0.404871705,0.015253978,0.063456309,0.008712783,0.007154569,0.002451606
2019-04-20,서울특별시,노원구,공릉2동,1.049607278,0.308685691,0.217907318,0.374693605,0.021574785,0.052896895,0.006258619,0.009841058,0.008142028
2019-04-20,서울특별시,노원구,상계10동,1.054214324,0.315641366,0.241110963,0.377247848,0.015029078,0.038118874,0.0,0.00996475,0.002887121
2019-04-20,서울특별시,노원구,상계1동,0.94434395,0.234713696,0.232685598,0.414902432,0.034832045,0.063719951,0.007585829,0.006583788,0.00497666
2019-04-20,서울특별시,노원구,상계2동,1.555165215,0.259694186,0.213804528,0.360352647,0.055237462,0.093734817,0.006270962,0.005399614,0.005505784
2019-04-20,서울특별시,노원구,상계3.4동,1.022266308,0.353367505,0.224942451,0.326824891,0.01963995,0.043915482,0.0093018,0.004369363,0.017638558
2019-04-20,서울특별시,노원구,상계5동,0.94276939,0.350699978,0.210478064,0.366858627,0.022721615,0.033420799,0.007115861,0.004651313,0.004053742
2019-04-20,서울특별시,노원구,상계6.7동,1.315820224,0.24984292,0.242911872,0.360529577,0.056221063,0.063760096,0.00953735,0.007232989,0.009964134
2019-04-20,서울특별시,노원구,상계9동,1.204811587,0.294608993,0.238244987,0.368317861,0.013872364,0.054012256,0.012335705,0.009453011,0.009154822
2019-04-20,서울특별시,노원구,월계1동,1.154986161,0.311045183,0.217488755,0.385463635,0.030038633,0.040902355,0.00487206,0.007896783,0.002292596
2019-04-20,서울특별시,노원구,월계2동,1.081617931,0.32548735,0.217939499,0.376302658,0.013616713,0.045002309,0.010772518,0.00326754,0.007611413
2019-04-20,서울특별시,노원구,월계3동,1.27596377,0.240094264,0.245638308,0.435847037,0.016576695,0.043141048,0.00153984,0.007309302,0.009853508
2019-04-20,서울특별시,노원구,중계1동,0.919706082,0.309211828,0.220400764,0.400674301,0.02725474,0.038015377,0.000900927,0.000979307,0.002562755
2019-04-20,서울특별시,노원구,중계2.3동,1.702488086,0.291484888,0.210335775,0.412369905,0.0170524,0.048162514,0.004409504,0.011326401,0.004858612
2019-04-20,서울특별시,노원구,중계4동,0.894805788,0.25996436,0.234839611,0.409567499,0.014755623,0.060355518,0.0,0.012013534,0.008503854
2019-04-20,서울특별시,노원구,중계본동,1.697459861,0.283238813,0.276180885,0.367026933,0.017489692,0.043423408,0.003649739,0.005330188,0.003660342
2019-04-20,서울특별시,노원구,하계1동,1.470583916,0.305175966,0.237357502,0.374819622,0.01598463,0.050429728,0.006348879,0.007149925,0.002733747
2019-04-20,서울특별시,노원구,하계2동,1.76061289,0.307534383,0.290267712,0.328232061,0.016317754,0.036820067,0.001254693,0.012574531,0.0069988
2019-04-20,서울특별시,중구,광희동,1.960331457,0.264173554,0.229600695,0.371024387,0.018200844,0.078373673,0.006634479,0.018898046,0.013094323
2019-04-20,서울특별시,중구,다산동,1.246494228,0.254271965,0.210970726,0.396968738,0.020399929,0.091688163,0.007168479,0.017226356,0.001305644
2019-04-20,서울특별시,중구,동화동,0.56982871,0.285117565,0.289354311,0.336330927,0.029240276,0.041177268,0.0,0.012921554,0.0058581
2019-04-20,서울특별시,중구,명동,1.385586837,0.23551514,0.21001159,0.3775247,0.023781585,0.118253337,0.004121659,0.021629504,0.009162485
2019-04-20,서울특별시,중구,소공동,1.546507296,0.240938448,0.250969384,0.369811699,0.01989212,0.089771454,0.010099562,0.013328684,0.00518865
2019-04-20,서울특별시,중구,신당5동,1.002041096,0.244550111,0.230515173,0.38167057,0.049439411,0.064015916,0.015156332,0.008724887,0.005927599
2019-04-20,서울특별시,중구,신당동,1.371377999,0.290572799,0.208265999,0.394438594,0.035608295,0.05741269,0.005200087,0.007212515,0.001289021
2019-04-20,서울특별시,중구,약수동,1.36074918,0.265781136,0.297292616,0.340601952,0.03899372,0.040211759,0.008676073,0.002020211,0.006422532
2019-04-20,서울특별시,중구,을지로동,1.951427309,0.252048458,0.289237076,0.307601903,0.022490336,0.101102657,0.0017106,0.017054529,0.008754441
2019-04-20,서울특별시,중구,장충동,1.176149845,0.313578923,0.22418026,0.294567523,0.030421545,0.120397024,0.002964879,0.013088254,0.000801592
2019-04-20,서울특별시,중구,중림동,1.345709864,0.283172546,0.24424761,0.338982824,0.024447124,0.089160179,0.002286083,0.016366118,0.001337516
2019-04-20,서울특별시,중구,청구동,1.477307654,0.326445515,0.224423616,0.348360115,0.02239013,0.054472891,0.017361425,0.005223523,0.001322786
2019-04-20,서울특별시,중구,필동,1.394258796,0.326593838,0.20119835,0.333215115,0.031099873,0.072853897,0.00657519,0.021673701,0.006790036
2019-04-20,서울특별시,중구,황학동,1.291473941,0.260513375,0.247946369,0.353709163,0.037518308,0.0799757,0.001022478,0.011354918,0.00795969
2019-04-20,서울특별시,중구,회현동,1.347622447,0.275518357,0.186347804,0.413800931,0.024040328,0.073767101,0.002691004,0.018513273,0.005321204
2019-04-21,대구광역시,수성구,고산1동,1.013918332,0.29815211,0.206815543,0.417972914,0.020705799,0.041102447,0.00372792,0.008545058,0.002978209
2019-04-21,대구광역시,수성구,고산2동,1.078314378,0.340067001,0.20148975,0.358682611,0.024192531,0.040067502,0.003550862,0.021168464,0.01078128
2019-04-21,대구광역시,수성구,고산3동,0.77005377,0.348172898,0.227437815,0.375202257,0.013065025,0.027350164,0.0,0.000637404,0.008134437
2019-04-21,대구광역시,수성구,두산동,1.519554026,0.19287688,0.267460801,0.413123834,0.017472173,0.074528487,0.003068797,0.014216817,0.017252211
2019-04-21,대구광역시,수성구,만촌1동,1.451387891,0.345959713,0.21092336,0.371237152,0.020937977,0.039840529,0.0,0.001156297,0.009944972
2019-04-21,대구광역시,수성구,만촌3동,0.847304403,0.370365839,0.176940303,0.360354763,0.014983157,0.062650638,0.000509826,0.011703062,0.002492413
2019-04-21,대구광역시,수성구,범물1동,0.88277088,0.342373855,0.167769015,0.416616764,0.020356083,0.037925048,0.000750837,0.00973121,0.004477188
2019-04-21,대구광역시,수성구,범물2동,0.981232714,0.295156808,0.200331281,0.416838635,0.010755617,0.063009372,0.0,0.008504339,0.005403948
2019-04-21,대구광역시,수성구,범어1동,1.071472926,0.295387817,0.20888722,0.413647565,0.010604694,0.062226668,0.006816979,0.001741159,0.000687897
2019-04-21,대구광역시,수성구,범어2동,1.267757267,0.408038868,0.185607658,0.308000024,0.04098103,0.040334898,0.003872106,0.008712345,0.004453071
2019-04-21,대구광역시,수성구,범어3동,0.800607577,0.278994093,0.249959308,0.357793673,0.008788132,0.08385034,0.004664073,0.012106895,0.003843487
2019-04-21,대구광역시,수성구,범어4동,1.201949733,0.359821355,0.221672111,0.350948122,0.011073647,0.044068168,0.001333965,0.008603685,0.002478947
2019-04-21,대구광역시,수성구,수성1가동,0.792528508,0.346538395,0.20465393,0.393312984,0.006719265,0.035536297,0.001726033,0.005533299,0.005979796
2019-04-21,대구광역시,수성구,수성2.3가동,1.113847812,0.315215442,0.179212967,0.444475578,0.013938431,0.014808128,0.009519165,0.012339622,0.010490667
2019-04-21,대구광역시,수성구,수성4가동,0.989343102,0.324818662,0.216085492,0.394629437,0.012059753,0.028093941,0.0,0.022625136,0.001687579
2019-04-21,대구광역시,수성구,중동,0.786816678,0.312015804,0.173938207,0.399622915,0.031885705,0.041625776,0.003943793,0.023582694,0.013385106
2019-04-21,대구광역시,수성구,지산1동,0.827465812,0.328868419,0.220228893,0.374350929,0.027280475,0.032183824,0.006319147,0.006430083,0.004338231
2019-04-21,대구광역시,수성구,지산2동,0.759492987,0.33685166,0.226381523,0.352052081,0.024691323,0.049258464,0.000379181,0.002843858,0.007541911
2019-04-21,대구광역시,수성구,황금1동,1.156319893,0.28777378,0.291385677,0.354329887,0.009779083,0.028394583,0.003537804,0.02024929,0.004549895
2019-04-21,대구광역시,수성구,황금2동,0.904282306,0.318964751,0.200579501,0.387492643,0.02921224,0.05166403,0.002901089,0.005537053,0.003648694
2019-04-21,대구광역시,중구,남산1동,1.071530163,0.367570955,0.192426183,0.341662822,0.039305277,0.040617754,0.004936718,0.010215351,0.003264941
2019-04-21,대구광역시,중구,남산4동,0.908808356,0.438291117,0.129421103,0.344734365,0.044136171,0.040564114,0.0,0.0,0.00285313
2019-04-21,대구광역시,중구,동인동,0.771109957,0.369422914,0.193240027,0.347729391,0.016328876,0.055613832,0.008753177,0.006047395,0.002864389
2019-04-21,대구광역시,중구,삼덕동,1.49646156,0.302704985,0.160502496,0.430407759,0.018765482,0.064098738,0.015351641,0.005805442,0.002363456
2019-04-21,대구광역시,중구,성내1동,1.231422514,0.248676622,0.189339486,0.433622097,0.022778643,0.088479218,0.002604368,0.010752188,0.003747378
2019-04-21,대구광역시,중구,성내2동,0.976880535,0.256270599,0.207362763,0.423458265,0.040448156,0.047617714,0.002224457,0.019597626,0.003020419
2019-04-21,대구광역시,중구,성내3동,1.101001865,0.357153226,0.195035204,0.353571562,0.023554239,0.05074213,0.003522322,0.00771311,0.008708207
2019-04-21,서울특별시,노원구,공릉1동,0.782397543,0.313882239,0.227294875,0.365155073,0.02830498,0.047852821,0.006275858,0.006137075,0.00509708
2019-04-21,서울특별시,노원구,공릉2동,1.034571202,0.302236705,0.243125127,0.36652561,0.021122776,0.04476438,0.006596242,0.006693634,0.008935527
2019-04-21,서울특별시,노원구,상계10동,0.956282743,0.297329132,0.230157837,0.384202084,0.021996803,0.044034637,0.007802439,0.007734304,0.006742765
2019-04-21,서울특별시,노원구,상계1동,0.883429646,0.262501477,0.245624527,0.401474949,0.019610474,0.049951713,0.005882545,0.005272408,0.009681906
2019-04-21,서울특별시,노원구,상계2동,1.358447817,0.300609267,0.222570141,0.389283962,0.020571991,0.047724776,0.007310501,0.007184275,0.004745086
2019-04-21,서울특별시,노원구,상계3.4동,1.016599836,0.360313212,0.207026978,0.346442611,0.04076036,0.029288458,0.00637918,0.004780933,0.005008267
2019-04-21,서울특별시,노원구,상계5동,0.940779051,0.330254721,0.201011744,0.389829254,0.020485137,0.040686162,0.005125876,0.009026723,0.003580384
2019-04-21,서울특별시,노원구,상계6.7동,1.130133384,0.274848066,0.235273551,0.381414907,0.032800439,0.056684049,0.007458067,0.005327843,0.006193077
2019-04-21,서울특별시,노원구,상계9동,1.145009628,0.283576825,0.26723253,0.369089864,0.020665926,0.046523721,0.007102429,0.002127805,0.003680901
2019-04-21,서울특별시,노원구,월계1동,0.975555443,0.33771058,0.220183807,0.359769986,0.018005331,0.049822104,0.005599454,0.005967534,0.002941203
2019-04-21,서울특별시,노원구,월계2동,0.972337206,0.334947284,0.224804183,0.358599437,0.014164147,0.040503009,0.008748078,0.011974795,0.006259067
2019-04-21,서울특별시,노원구,월계3동,1.252736311,0.249985453,0.249411027,0.421632123,0.014605889,0.048740367,0.003866235,0.005420545,0.006338361
2019-04-21,서울특별시,노원구,중계1동,1.001325093,0.245966081,0.23616264,0.404898889,0.059649482,0.03796538,0.005250485,0.003259814,0.006847228
2019-04-21,서울특별시,노원구,중계2.3동,1.559951532,0.285205984,0.240103728,0.397967508,0.016482964,0.040087002,0.007406437,0.007665355,0.005081022
2019-04-21,서울특별시,노원구,중계4동,0.983952016,0.294966157,0.255485873,0.371271182,0.024637998,0.042677472,0.005936695,0.000997681,0.004026943
2019-04-21,서울특별시,노원구,중계본동,1.675113637,0.281597419,0.253319396,0.387720968,0.018540697,0.038352311,0.003852294,0.01312823,0.003488684
2019-04-21,서울특별시,노원구,하계1동,1.567431232,0.361096757,0.231373073,0.34309688,0.016131473,0.034144578,0.0072169,0.004258926,0.002681413
2019-04-21,서울특별시,노원구,하계2동,1.671671852,0.31977473,0.262712442,0.337694232,0.017533824,0.038348496,0.00578808,0.006518737,0.011629458
2019-04-21,서울특별시,중구,광희동,1.527200037,0.27663157,0.237584986,0.349025288,0.030842643,0.074830726,0.005442255,0.018412829,0.007229704
2019-04-21,서울특별시,중구,다산동,1.018044803,0.250184466,0.233772319,0.416535897,0.019794444,0.058308433,0.007981032,0.010993865,0.002429543
2019-04-21,서울특별시,중구,동화동,0.529253013,0.323214453,0.232392455,0.335420773,0.004916604,0.086665483,0.001716067,0.012984774,0.00268939
2019-04-21,서울특별시,중구,명동,1.188649129,0.291503856,0.209596187,0.362182356,0.035532072,0.059792412,0.011451065,0.016688218,0.013253835
2019-04-21,서울특별시,중구,소공동,1.226443968,0.268271638,0.241558305,0.366564019,0.017768143,0.076584816,0.006155847,0.017017274,0.006079959
2019-04-21,서울특별시,중구,신당5동,0.983396924,0.257984721,0.243866534,0.353521338,0.025061539,0.075646402,0.012030549,0.02226338,0.009625537
2019-04-21,서울특별시,중구,신당동,1.20042593,0.29475226,0.218209738,0.386733757,0.031671426,0.046974106,0.006140122,0.014128093,0.001390498
2019-04-21,서울특별시,중구,약수동,1.280368866,0.286071583,0.251548389,0.345448921,0.039819094,0.059981469,0.008797119,0.006230247,0.002103178
2019-04-21,서울특별시,중구,을지로동,1.577040583,0.289498937,0.270189619,0.307206527,0.031278576,0.065906471,0.006516028,0.024485664,0.004918179
2019-04-21,서울특별시,중구,장충동,1.121292953,0.319341639,0.23449307,0.315630142,0.034021409,0.067984067,0.007486174,0.017208337,0.003835162
2019-04-21,서울특별시,중구,중림동,1.178430689,0.317454926,0.247794315,0.34303513,0.022497958,0.040593099,0.014766681,0.012580088,0.001277804
2019-04-21,서울특별시,중구,청구동,1.421241224,0.308366976,0.257535347,0.334180198,0.033759463,0.040019194,0.009415812,0.006013156,0.010709854
2019-04-21,서울특별시,중구,필동,1.085825397,0.35456414,0.195708419,0.339109298,0.022060995,0.065788631,0.00392724,0.01649008,0.002351197
2019-04-21,서울특별시,중구,황학동,1.030864831,0.300741996,0.254208186,0.324624635,0.026116668,0.067313165,0.004930579,0.015834894,0.006229878
2019-04-21,서울특별시,중구,회현동,1.630556183,0.334058482,0.181103481,0.389682131,0.026127883,0.050687399,0.001121171,0.012632111,0.004587341
2019-04-22,대구광역시,수성구,고산1동,0.872026506,0.315105631,0.18546397,0.414231716,0.043011971,0.028770471,0.008149655,0.001713989,0.003552596
2019-04-22,대구광역시,수성구,고산2동,0.958036573,0.368764062,0.206002935,0.369646134,0.015424702,0.024583594,0.004047949,0.003586904,0.007943719
2019-04-22,대구광역시,수성구,고산3동,0.756797444,0.378257691,0.195884766,0.374296002,0.007498849,0.034624917,0.0,0.004378371,0.005059404
2019-04-22,대구광역시,수성구,두산동,0.757943266,0.243441122,0.167359137,0.512778645,0.018688866,0.053781159,0.0,0.001295176,0.002655895
